 Abastecimento de água - Brasil
Domicílios por Município e Ano
Período:1991, 2000, 2010
"210800 PASTOS BONS";2913;3452;4688
"210805 PAULINO NEVES";-;2051;2926
"210810 PAULO RAMOS";5160;4070;4752
"210820 PEDREIRAS";10682;9371;10637
"210825 PEDRO DO ROSARIO";-;3634;5315
"210830 PENALVA";6331;6105;7883
"210840 PERI MIRIM";2455;3045;3598
"210845 PERITORO";-;4093;5591
"210850 PINDARE-MIRIM";6099;5919;7754
"210860 PINHEIRO";16167;14507;19494
"210870 PIO XII";5187;5880;5395
"210880 PIRAPEMAS";3278;3363;4165
"210890 POCAO DE PEDRAS";4718;4896;5305
"210900 PORTO FRANCO";6236;3852;5645
"210905 PORTO RICO DO MARANHAO";-;1225;1560
"210910 PRESIDENTE DUTRA";8794;9021;11914
"210920 PRESIDENTE JUSCELINO";1262;2080;2489
"210923 PRESIDENTE MEDICI";-;1090;1473
"210927 PRESIDENTE SARNEY";-;2787;4009
"210930 PRESIDENTE VARGAS";1627;2085;2511
"210940 PRIMEIRA CRUZ";3127;2007;2981
"210945 RAPOSA";-;3601;6552
"210950 RIACHAO";5327;4469;5277
"210955 RIBAMAR FIQUENE";-;1398;1896
"210960 ROSARIO";8034;7087;9456
"210970 SAMBAIBA";1155;1055;1369
"210975 SANTA FILOMENA DO MARANHAO";-;993;1752
"210980 SANTA HELENA";5409;6514;8812
"210990 SANTA INES";13027;15007;20262
"211000 SANTA LUZIA";21831;14315;17454
"211003 SANTA LUZIA DO PARUA";8586;4137;5370
"211010 SANTA QUITERIA DO MARANHAO";3862;5315;6356
"211020 SANTA RITA";4283;5474;7919
"211023 SANTANA DO MARANHAO";-;2081;2490
"211027 SANTO AMARO DO MARANHAO";-;1652;2597
"211030 SANTO ANTONIO DOS LOPES";3598;3235;3712
"211040 SAO BENEDITO DO RIO PRETO";2770;3217;3919
"211050 SAO BENTO";5726;7045;9664
"211060 SAO BERNARDO";4584;4625;6270
"211065 SAO DOMINGOS DO AZEITAO";-;1296;1679
"211070 SAO DOMINGOS DO MARANHAO";7119;7395;8864
"211080 SAO FELIX DE BALSAS";1191;1103;1212
"211085 SAO FRANCISCO DO BREJAO";-;1552;2677
"211090 SAO FRANCISCO DO MARANHAO";2901;3041;3287
"211100 SAO JOAO BATISTA";4154;4102;5063
"211102 SAO JOAO DO CARU";-;2513;2609
"211105 SAO JOAO DO PARAISO";-;2131;2874
"211107 SAO JOAO DO SOTER";-;3372;4260
"211110 SAO JOAO DOS PATOS";5571;5580;7013
"211120 SAO JOSE DE RIBAMAR";13861;23430;42562
"211125 SAO JOSE DOS BASILIOS";-;1579;1868
"211130 SAO LUIS";140622;202231;276812
"211140 SAO LUIS GONZAGA DO MARANHAO";5368;5126;5228
"211150 SAO MATEUS DO MARANHAO";6547;7768;9814
"211153 SAO PEDRO DA AGUA BRANCA";-;2427;3012
"211157 SAO PEDRO DOS CRENTES";-;811;1105
"211160 SAO RAIMUNDO DAS MANGABEIRAS";2829;3180;4438
"211163 SAO RAIMUNDO DO DOCA BEZERRA";-;1299;1396
"211167 SAO ROBERTO";-;875;1316
"211170 SAO VICENTE FERRER";3776;3884;5143
"211172 SATUBINHA";-;2184;2497
"211174 SENADOR ALEXANDRE COSTA";-;1995;2581
"211176 SENADOR LA ROCQUE";-;3606;4526
"211178 SERRANO DO MARANHAO";-;2010;2736
"211180 SITIO NOVO";2549;3061;4099
"211190 SUCUPIRA DO NORTE";2151;2311;2700
"211195 SUCUPIRA DO RIACHAO";-;967;1212
"211200 TASSO FRAGOSO";1208;1338;1936
"211210 TIMBIRAS";4823;5800;6541
"211220 TIMON";21547;29399;40487
"211223 TRIZIDELA DO VALE";-;3922;5102
"211227 TUFILANDIA";-;1202;1373
"211230 TUNTUM";7207;7967;10433
"211240 TURIACU";7942;6233;7778
"211245 TURILANDIA";-;3772;5205
"211250 TUTOIA";7717;6938;11335
"211260 URBANO SANTOS";4258;3335;5237
"211270 VARGEM GRANDE";6680;7486;11096
"211280 VIANA";8386;9394;12313
"211285 VILA NOVA DOS MARTIRIOS";-;1558;2736
"211290 VITORIA DO MEARIM";9861;6327;7547
"211300 VITORINO FREIRE";6310;6421;8232
"211400 ZE DOCA";10766;9430;11878
"220005 ACAUA";-;1162;1877
"220010 AGRICOLANDIA";1259;1307;1533
"220020 AGUA BRANCA";3611;3683;4723
"220025 ALAGOINHA DO PIAUI";1727;1797;2277
"220027 ALEGRETE DO PIAUI";-;1113;1488
"220030 ALTO LONGA";3268;2938;3964
"220040 ALTOS";7663;8813;10372
"220045 ALVORADA DO GURGUEIA";-;856;1293
"220050 AMARANTE";3623;4249;4861
"220060 ANGICAL DO PIAUI";1538;1868;2076
"220070 ANISIO DE ABREU";2008;1707;2563
"220080 ANTONIO ALMEIDA";1054;692;867
"220090 AROAZES";1820;1392;1610
"220095 AROEIRAS DO ITAIM";-;-;669
"220100 ARRAIAL";1109;1185;1250
"220105 ASSUNCAO DO PIAUI";-;1459;1888
"220110 AVELINO LOPES";2365;2357;3099
"220115 BAIXA GRANDE DO RIBEIRO";-;1608;2520
"220117 BARRA D'ALCANTARA";-;1008;1177
"220120 BARRAS";9577;8978;11305
"220130 BARREIRAS DO PIAUI";746;642;796
"220140 BARRO DURO";1775;1654;1841
"220150 BATALHA";4323;5390;6915
"220155 BELA VISTA DO PIAUI";-;603;936
"220157 BELEM DO PIAUI";-;589;933
"220160 BENEDITINOS";2592;2319;2768
"220170 BERTOLINIA";1703;1212;1458
"220173 BETANIA DO PIAUI";-;1810;1579
"220177 BOA HORA";-;1058;1520
"220180 BOCAINA";989;1162;1383
"220190 BOM JESUS";3455;3467;5732
"220191 BOM PRINCIPIO DO PIAUI";-;995;1342
"220192 BONFIM DO PIAUI";-;1161;1518
"220194 BOQUEIRAO DO PIAUI";-;1265;1612
"220196 BRASILEIRA";-;1740;2177
"220198 BREJO DO PIAUI";-;947;1152
"220200 BURITI DOS LOPES";5881;4014;4855
"220202 BURITI DOS MONTES";-;1566;2056
"220205 CABECEIRAS DO PIAUI";-;1884;2581
"220207 CAJAZEIRAS DO PIAUI";-;643;930
"220208 CAJUEIRO DA PRAIA";-;1325;1819
"220209 CALDEIRAO GRANDE DO PIAUI";-;1249;1541
"220210 CAMPINAS DO PIAUI";1254;1294;1641
"220211 CAMPO ALEGRE DO FIDALGO";-;997;1258
"220213 CAMPO GRANDE DO PIAUI";-;1166;1608
"220217 CAMPO LARGO DO PIAUI";-;1198;1684
"220220 CAMPO MAIOR";14536;10601;12943
"220225 CANAVIEIRA";-;919;1089
"220230 CANTO DO BURITI";5575;4563;5837
"220240 CAPITAO DE CAMPOS";1990;2360;2960
"220245 CAPITAO GERVASIO OLIVEIRA";-;799;1144
"220250 CARACOL";2186;1804;2687
"220253 CARAUBAS DO PIAUI";-;1050;1453
"220255 CARIDADE DO PIAUI";-;819;1214
"220260 CASTELO DO PIAUI";5582;4173;5076
"220265 CAXINGO";-;837;1267
"220270 COCAL";5205;5229;6717
"220271 COCAL DE TELHA";-;1072;1328
"220272 COCAL DOS ALVES";-;1187;1555
"220273 COIVARAS";-;765;1015
"220275 COLONIA DO GURGUEIA";-;1128;1693
"220277 COLONIA DO PIAUI";-;1625;2006
"220280 CONCEICAO DO CANINDE";1565;1182;1278
"220285 CORONEL JOSE DIAS";-;1085;1324
"220290 CORRENTE";4903;5224;6670
"220300 CRISTALANDIA DO PIAUI";1152;1410;2013
"220310 CRISTINO CASTRO";2081;2003;2625
"220320 CURIMATA";2506;2185;2929
"220323 CURRAIS";-;874;1131
"220325 CURRALINHOS";-;836;1102
"220327 CURRAL NOVO DO PIAUI";-;801;1177
"220330 DEMERVAL LOBAO";2543;3037;3791
"220335 DIRCEU ARCOVERDE";2139;1429;1866
"220340 DOM EXPEDITO LOPES";1082;1473;1922
"220342 DOMINGOS MOURAO";783;898;1103
"220345 DOM INOCENCIO";1789;2045;2557
"220350 ELESBAO VELOSO";3613;3806;4324
"220360 ELISEU MARTINS";1659;1026;1327
"220370 ESPERANTINA";6983;7849;10112
"220375 FARTURA DO PIAUI";-;1025;1320
"220380 FLORES DO PIAUI";1011;1098;1300
"220385 FLORESTA DO PIAUI";-;613;742
"220390 FLORIANO";10806;13160;16131
"220400 FRANCINOPOLIS";1202;1383;1532
"220410 FRANCISCO AYRES";1073;1220;1323
"220415 FRANCISCO MACEDO";-;548;786
"220420 FRANCISCO SANTOS";1458;1757;2481
"220430 FRONTEIRAS";3101;2414;3090
"220435 GEMINIANO";-;1155;1564
"220440 GILBUES";1919;2137;2551
"220450 GUADALUPE";2038;2306;2762
"220455 GUARIBAS";-;942;1072
"220460 HUGO NAPOLEAO";815;926;1079
"220465 ILHA GRANDE";-;1747;2200
"220470 INHUMA";2729;3510;4166
"220480 IPIRANGA DO PIAUI";1547;1998;2558
"220490 ISAIAS COELHO";1492;1716;2196
"220500 ITAINOPOLIS";2959;2697;3391
"220510 ITAUEIRA";2260;2529;3098
"220515 JACOBINA DO PIAUI";-;1306;1595
"220520 JAICOS";5977;3790;5058
"220525 JARDIM DO MULATO";-;970;1234
"220527 JATOBA DO PIAUI";-;1035;1299
"220530 JERUMENHA";1612;1078;1233
"220535 JOAO COSTA";-;652;815
"220540 JOAQUIM PIRES";2720;2735;3412
"220545 JOCA MARQUES";-;937;1266
"220550 JOSE DE FREITAS";5414;6911;9222
"220551 JUAZEIRO DO PIAUI";-;955;1228
"220552 JULIO BORGES";-;1018;1359
"220553 JUREMA";-;941;1260
"220554 LAGOINHA DO PIAUI";-;555;775
"220555 LAGOA ALEGRE";-;1478;1958
"220556 LAGOA DO BARRO DO PIAUI";-;962;1163
"220557 LAGOA DE SAO FRANCISCO";-;1233;1661
"220558 LAGOA DO PIAUI";-;762;1062
"220559 LAGOA DO SITIO";-;1003;1461
"220560 LANDRI SALES";1237;1494;1575
"220570 LUIS CORREIA";5392;5172;7060
"220580 LUZILANDIA";6929;5384;6501
"220585 MADEIRO";-;1349;1827
"220590 MANOEL EMIDIO";1265;1143;1389
"220595 MARCOLANDIA";-;1458;2203
"220600 MARCOS PARENTE";894;1061;1258
"220605 MASSAPE DO PIAUI";-;1335;1637
"220610 MATIAS OLIMPIO";2382;2132;2690
"220620 MIGUEL ALVES";5376;6182;7697
"220630 MIGUEL LEAO";263;319;329
"220635 MILTON BRANDAO";-;1472;1712
"220640 MONSENHOR GIL";2268;2331;2854
"220650 MONSENHOR HIPOLITO";1355;1664;2140
"220660 MONTE ALEGRE DO PIAUI";1830;2131;2429
"220665 MORRO CABECA NO TEMPO";-;908;982
"220667 MORRO DO CHAPEU DO PIAUI";-;1256;1675
"220669 MURICI DOS PORTELAS";-;1272;2068
"220670 NAZARE DO PIAUI";1649;1929;2098
"220672 NAZARIA";-;-;2194
"220675 NOSSA SENHORA DE NAZARE";-;896;1231
"220680 NOSSA SENHORA DOS REMEDIOS";1209;1634;2064
"220690 NOVO ORIENTE DO PIAUI";1512;1682;1935
"220695 NOVO SANTO ANTONIO";-;715;913
"220700 OEIRAS";10670;8351;10421
"220710 OLHO D'AGUA DO PIAUI";-;544;756
"220720 PADRE MARCOS";4073;1826;2007
"220730 PAES LANDIM";1004;886;1079
"220735 PAJEU DO PIAUI";-;735;1029
"220740 PALMEIRA DO PIAUI";869;1101;1310
"220750 PALMEIRAIS";2516;2977;3766
"220755 PAQUETA";-;982;1168
"220760 PARNAGUA";2324;1829;2468
"220770 PARNAIBA";25610;30101;38609
"220775 PASSAGEM FRANCA DO PIAUI";-;932;1112
"220777 PATOS DO PIAUI";-;1397;1826
"220779 PAU D'ARCO DO PIAUI";-;-;1031
"220780 PAULISTANA";7644;4010;5532
"220785 PAVUSSU";-;937;1058
"220790 PEDRO II";8239;7963;9779
"220793 PEDRO LAURENTINO";-;427;655
"220795 NOVA SANTA RITA";-;934;1136
"220800 PICOS";16896;17274;21171
"220810 PIMENTEIRAS";2045;2521;3184
"220820 PIO IX";3268;3896;4902
"220830 PIRACURUCA";6359;5835;7728
"220840 PIRIPIRI";12728;14140;16990
"220850 PORTO";2775;2153;2782
"220855 PORTO ALEGRE DO PIAUI";-;528;671
"220860 PRATA DO PIAUI";589;767;887
"220865 QUEIMADA NOVA";-;1815;2191
"220870 REDENCAO DO GURGUEIA";1238;1581;2048
"220880 REGENERACAO";4648;4326;4935
"220885 RIACHO FRIO";-;894;1121
"220887 RIBEIRA DO PIAUI";-;864;1214
"220890 RIBEIRO GONCALVES";2216;1238;1642
"220900 RIO GRANDE DO PIAUI";1966;1527;1861
"220910 SANTA CRUZ DO PIAUI";1848;1370;1680
"220915 SANTA CRUZ DOS MILAGRES";-;754;1049
"220920 SANTA FILOMENA";1087;1252;1529
"220930 SANTA LUZ";840;1061;1462
"220935 SANTANA DO PIAUI";-;1085;1418
"220937 SANTA ROSA DO PIAUI";-;1281;1548
"220940 SANTO ANTONIO DE LISBOA";1144;1356;1776
"220945 SANTO ANTONIO DOS MILAGRES";-;400;531
"220950 SANTO INACIO DO PIAUI";1172;815;1126
"220955 SAO BRAZ DO PIAUI";-;985;1230
"220960 SAO FELIX DO PIAUI";1236;851;955
"220965 SAO FRANCISCO DE ASSIS DO PIAUI";-;816;1492
"220970 SAO FRANCISCO DO PIAUI";1365;1567;1811
"220975 SAO GONCALO DO GURGUEIA";-;511;721
"220980 SAO GONCALO DO PIAUI";1131;1071;1339
"220985 SAO JOAO DA CANABRAVA";1475;1083;1376
"220987 SAO JOAO DA FRONTEIRA";-;1029;1511
"220990 SAO JOAO DA SERRA";1411;1551;1785
"220995 SAO JOAO DA VARJOTA";-;979;1263
"220997 SAO JOAO DO ARRAIAL";-;1295;1924
"221000 SAO JOAO DO PIAUI";7522;4195;5361
"221005 SAO JOSE DO DIVINO";-;1073;1386
"221010 SAO JOSE DO PEIXE";1148;877;1062
"221020 SAO JOSE DO PIAUI";1313;1580;1930
"221030 SAO JULIAO";2149;1474;1735
"221035 SAO LOURENCO DO PIAUI";-;1097;1297
"221037 SAO LUIS DO PIAUI";-;587;743
"221038 SAO MIGUEL DA BAIXA GRANDE";-;503;622
"221039 SAO MIGUEL DO FIDALGO";-;650;817
"221040 SAO MIGUEL DO TAPUIO";4715;4368;4979
"221050 SAO PEDRO DO PIAUI";2550;3053;3759
"221060 SAO RAIMUNDO NONATO";9180;6652;9287
"221062 SEBASTIAO BARROS";-;950;889
"221063 SEBASTIAO LEAL";-;870;1131
"221065 SIGEFREDO PACHECO";-;2158;2754
"221070 SIMOES";4026;2951;3659
"221080 SIMPLICIO MENDES";2726;2574;3407
"221090 SOCORRO DO PIAUI";1014;1078;1280
"221093 SUSSUAPARA";-;1267;1812
"221095 TAMBORIL DO PIAUI";-;549;759
"221097 TANQUE DO PIAUI";-;578;800
"221100 TERESINA";120009;169771;222154
"221110 UNIAO";8013;8698;10839
"221120 URUCUI";3268;3911;5249
"221130 VALENCA DO PIAUI";4350;4986;6149
"221135 VARZEA BRANCA";-;1129;1275
"221140 VARZEA GRANDE";1855;1254;1380
"221150 VERA MENDES";-;755;923
"221160 VILA NOVA DO PIAUI";-;739;935
"221170 WALL FERRAZ";-;899;1149
"230010 ABAIARA";1597;1986;2784
"230015 ACARAPE";2132;3014;4184
"230020 ACARAU";8532;10343;14652
"230030 ACOPIARA";10666;11738;15025
"230040 AIUABA";2726;3329;4438
"230050 ALCANTARAS";1839;2217;2852
"230060 ALTANEIRA";1156;1504;2089
"230070 ALTO SANTO";2940;3668;4594
"230075 AMONTADA";4966;6759;9787
"230080 ANTONINA DO NORTE";1096;1557;2002
"230090 APUIARES";1996;2933;3889
"230100 AQUIRAZ";9809;14014;19671
"230110 ARACATI";12645;14224;19772
"230120 ARACOIABA";4843;5632;7020
"230125 ARARENDA";-;2469;3071
"230130 ARARIPE";3525;4216;5551
"230140 ARATUBA";2128;2527;2904
"230150 ARNEIROZ";1417;1669;2101
"230160 ASSARE";4369;5075;6398
"230170 AURORA";5181;6027;7097
"230180 BAIXIO";1123;1351;1712
"230185 BANABUIU";3040;3567;4580
"230190 BARBALHA";7546;10473;14682
"230195 BARREIRA";3150;4061;5533
"230200 BARRO";3894;4767;6097
"230205 BARROQUINHA";2547;2987;3682
"230210 BATURITE";5703;7032;9161
"230220 BEBERIBE";7636;9977;14079
"230230 BELA CRUZ";4945;6118;8022
"230240 BOA VIAGEM";10493;12203;15152
"230250 BREJO SANTO";6992;8857;12121
"230260 CAMOCIM";9991;12034;15664
"230270 CAMPOS SALES";5040;6196;7612
"230280 CANINDE";12900;15741;19950
"230290 CAPISTRANO";3074;3527;4589
"230300 CARIDADE";2553;3517;5233
"230310 CARIRE";3850;4293;5102
"230320 CARIRIACU";4255;5653;7069
"230330 CARIUS";4053;4635;5528
"230340 CARNAUBAL";2617;3533;4568
"230350 CASCAVEL";9911;13714;18793
"230360 CATARINA";2163;3157;5020
"230365 CATUNDA";-;2135;2747
"230370 CAUCAIA";35350;59380;89175
"230380 CEDRO";5220;6078;7212
"230390 CHAVAL";2078;2599;3201
"230393 CHORO";-;2580;3273
"230395 CHOROZINHO";3288;4475;5459
"230400 COREAU";3753;4691;5932
"230410 CRATEUS";14852;18302;21710
"230420 CRATO";19085;24701;33925
"230423 CROATA";3040;3743;4833
"230425 CRUZ";3980;4369;6179
"230426 DEPUTADO IRAPUAN PINHEIRO";1951;2148;2762
"230427 ERERE";1336;1387;1885
"230428 EUSEBIO";4160;7258;12711
"230430 FARIAS BRITO";3902;4841;5396
"230435 FORQUILHA";3297;4182;6157
"230440 FORTALEZA";385789;526079;710066
"230445 FORTIM";-;2813;4158
"230450 FRECHEIRINHA";2164;2817;3754
"230460 GENERAL SAMPAIO";1102;1061;1549
"230465 GRACA";3010;3406;4272
"230470 GRANJA";8256;10371;13199
"230480 GRANJEIRO";930;1116;1171
"230490 GROAIRAS";1828;2230;3009
"230495 GUAIUBA";3603;4470;6398
"230500 GUARACIABA DO NORTE";6314;7968;10207
"230510 GUARAMIRANGA";1061;1207;1061
"230520 HIDROLANDIA";3849;4289;5608
"230523 HORIZONTE";3897;8049;15676
"230526 IBARETAMA";2337;2829;3444
"230530 IBIAPINA";4017;4912;6454
"230533 IBICUITINGA";1798;2201;3213
"230535 ICAPUI";2877;3795;5222
"230540 ICO";12512;14706;18235
"230550 IGUATU";17098;21823;28784
"230560 INDEPENDENCIA";5223;6219;7497
"230565 IPAPORANGA";2439;2842;3489
"230570 IPAUMIRIM";2450;2834;3534
"230580 IPU";7739;9423;11291
"230590 IPUEIRAS";7532;9077;10946
"230600 IRACEMA";2884;3231;3984
"230610 IRAUCUBA";3239;4183;5574
"230620 ITAICABA";1309;1684;2285
"230625 ITAITINGA";-;6741;9297
"230630 ITAPAGE";6746;9154;12924
"230640 ITAPIPOCA";15162;20553;29943
"230650 ITAPIUNA";2665;3653;4931
"230655 ITAREMA";4638;5992;8880
"230660 ITATIRA";2714;3395;4787
"230670 JAGUARETAMA";3720;4323;5162
"230680 JAGUARIBARA";1624;2049;2814
"230690 JAGUARIBE";7047;8449;10138
"230700 JAGUARUANA";5730;7324;9617
"230710 JARDIM";4713;5698;6828
"230720 JATI";1425;1742;2181
"230725 JIJOCA DE JERICOACOARA";-;2677;4732
"230730 JUAZEIRO DO NORTE";37055;50076;69151
"230740 JUCAS";4552;5332;6760
"230750 LAVRAS DA MANGABEIRA";6531;7370;8640
"230760 LIMOEIRO DO NORTE";9110;12497;17143
"230763 MADALENA";2654;3356;4791
"230765 MARACANAU";31142;42263;57890
"230770 MARANGUAPE";14289;19868;28984
"230780 MARCO";3711;4176;5952
"230790 MARTINOPOLE";1376;1974;2706
"230800 MASSAPE";4839;6575;9247
"230810 MAURITI";7262;9393;11637
"230820 MERUOCA";2060;2464;3496
"230830 MILAGRES";4971;6120;7835
"230835 MILHA";2751;3236;3837
"230837 MIRAIMA";2038;2475;3237
"230840 MISSAO VELHA";6026;7128;9063
"230850 MOMBACA";8664;9796;11965
"230860 MONSENHOR TABOSA";3280;3930;4764
"230870 MORADA NOVA";12304;15367;18225
"230880 MORAUJO";1299;1572;2121
"230890 MORRINHOS";2861;3833;5336
"230900 MUCAMBO";2635;3358;4226
"230910 MULUNGU";1688;1985;2928
"230920 NOVA OLINDA";2277;2788;3981
"230930 NOVA RUSSAS";8252;7493;9297
"230940 NOVO ORIENTE";5537;6493;8002
"230945 OCARA";3974;4842;6779
"230950 OROS";4998;5696;6551
"230960 PACAJUS";6784;10373;17587
"230970 PACATUBA";12489;12047;18713
"230980 PACOTI";2056;2404;3054
"230990 PACUJA";1085;1362;1749
"231000 PALHANO";1624;1905;2611
"231010 PALMACIA";2074;2256;3082
"231020 PARACURU";4375;6205;8699
"231025 PARAIPABA";3843;5677;8184
"231030 PARAMBU";6107;7676;8974
"231040 PARAMOTI";2148;2530;3010
"231050 PEDRA BRANCA";8250;9926;11933
"231060 PENAFORTE";1293;1651;2289
"231070 PENTECOSTE";6520;7426;9858
"231080 PEREIRO";3001;3435;4354
"231085 PINDORETAMA";2603;3503;5341
"231090 PIQUET CARNEIRO";2957;3473;4437
"231095 PIRES FERREIRA";2039;2080;2788
"231100 PORANGA";2273;2758;3398
"231110 PORTEIRAS";3022;3557;4148
"231120 POTENGI";1775;2143;2828
"231123 POTIRETAMA";1190;1388;1705
"231126 QUITERIANOPOLIS";3541;4377;5722
"231130 QUIXADA";15507;16371;22124
"231135 QUIXELO";3468;3975;4652
"231140 QUIXERAMOBIM";12687;14391;20476
"231150 QUIXERE";3161;4230;5877
"231160 REDENCAO";4911;5877;7392
"231170 RERIUTABA";3850;5165;5581
"231180 RUSSAS";10034;13745;20411
"231190 SABOEIRO";3278;3783;4507
"231195 SALITRE";2489;3051;3930
"231200 SANTANA DO ACARAU";4251;5444;7522
"231210 SANTANA DO CARIRI";3147;3646;4510
"231220 SANTA QUITERIA";10051;9584;11841
"231230 SAO BENEDITO";7435;8996;12101
"231240 SAO GONCALO DO AMARANTE";6162;8319;12011
"231250 SAO JOAO DO JAGUARIBE";1989;2428;2578
"231260 SAO LUIS DO CURU";2188;2813;3578
"231270 SENADOR POMPEU";6054;6923;7953
"231280 SENADOR SA";1036;1284;1824
"231290 SOBRAL";26014;35396;50520
"231300 SOLONOPOLE";3615;4273;5292
"231310 TABULEIRO DO NORTE";5725;7079;9121
"231320 TAMBORIL";5278;5960;6919
"231325 TARRAFAS";2034;2158;2488
"231330 TAUA";10910;12605;16256
"231335 TEJUCUOCA";2216;2964;4289
"231340 TIANGUA";9030;13026;18220
"231350 TRAIRI";7147;9496;13366
"231355 TURURU";1983;2561;3819
"231360 UBAJARA";4863;6313;8736
"231370 UMARI";1558;1761;2155
"231375 UMIRIM";3013;3779;4769
"231380 URUBURETAMA";2778;3658;5222
"231390 URUOCA";2083;2651;3547
"231395 VARJOTA";2865;3780;4877
"231400 VARZEA ALEGRE";7096;8712;11541
"231410 VICOSA DO CEARA";8099;9535;13562
"240010 ACARI";2424;2786;3293
"240020 ACU";9033;11364;14846
"240030 AFONSO BEZERRA";2055;2649;2937
"240040 AGUA NOVA";460;617;792
"240050 ALEXANDRIA";3137;3396;3925
"240060 ALMINO AFONSO";1197;1291;1436
"240070 ALTO DO RODRIGUES";1825;2416;3573
"240080 ANGICOS";3111;2759;3252
"240090 ANTONIO MARTINS";1565;1707;2087
"240100 APODI";6709;8398;9999
"240110 AREIA BRANCA";4779;5628;7235
"240120 ARES";2274;2534;3443
"240130 AUGUSTO SEVERO";2667;2184;2606
"240140 BAIA FORMOSA";1479;1739;2171
"240145 BARAUNA";3199;4511;6739
"240150 BARCELONA";834;928;1137
"240160 BENTO FERNANDES";909;932;1299
"240165 BODO";-;633;695
"240170 BOM JESUS";1522;2088;2666
"240180 BREJINHO";1827;2490;3283
"240185 CAICARA DO NORTE";-;1309;1606
"240190 CAICARA DO RIO DO VENTO";553;691;892
"240200 CAICO";11089;14472;18618
"240210 CAMPO REDONDO";2069;2294;2876
"240220 CANGUARETAMA";4553;5788;7684
"240230 CARAUBAS";4574;4723;5866
"240240 CARNAUBA DOS DANTAS";1239;1670;2244
"240250 CARNAUBAIS";2294;2031;2767
"240260 CEARA-MIRIM";10126;13339;17289
"240270 CERRO CORA";2139;2423;3055
"240280 CORONEL EZEQUIEL";1299;1334;1573
"240290 CORONEL JOAO PESSOA";1026;1083;1273
"240300 CRUZETA";1746;2071;2449
"240310 CURRAIS NOVOS";8653;10197;12464
"240320 DOUTOR SEVERIANO";1309;1483;1771
"240325 PARNAMIRIM";13846;31790;60329
"240330 ENCANTO";993;1157;1481
"240340 EQUADOR";1205;1415;1727
"240350 ESPIRITO SANTO";2019;2424;2950
"240360 EXTREMOZ";3115;4577;6499
"240370 FELIPE GUERRA";1325;1432;1670
"240375 FERNANDO PEDROZA";-;644;852
"240380 FLORANIA";2584;2206;2548
"240390 FRANCISCO DANTAS";667;751;835
"240400 FRUTUOSO GOMES";985;1158;1295
"240410 GALINHOS";261;396;558
"240420 GOIANINHA";3467;3724;5596
"240430 GOVERNADOR DIX-SEPT ROSADO";2244;2890;3458
"240440 GROSSOS";2126;2057;2812
"240450 GUAMARE";1322;2080;3329
"240460 IELMO MARINHO";1864;2318;3349
"240470 IPANGUACU";3240;2723;3776
"240480 IPUEIRA";358;479;640
"240485 ITAJA";-;1410;1881
"240490 ITAU";1089;1319;1672
"240500 JACANA";1508;1952;2319
"240510 JANDAIRA";1116;1449;1856
"240520 JANDUIS";1197;1284;1506
"240530 JANUARIO CICCO";1443;1835;2455
"240540 JAPI";1299;1505;1595
"240550 JARDIM DE ANGICOS";540;634;730
"240560 JARDIM DE PIRANHAS";2173;2917;3857
"240570 JARDIM DO SERIDO";2801;3216;3835
"240580 JOAO CAMARA";5562;6702;8551
"240590 JOAO DIAS";591;662;752
"240600 JOSE DA PENHA";1277;1488;1807
"240610 JUCURUTU";3284;4241;5269
"240615 JUNDIA";-;-;1022
"240620 LAGOA D'ANTA";1028;1224;1683
"240630 LAGOA DE PEDRAS";1134;1495;1958
"240640 LAGOA DE VELHOS";459;622;744
"240650 LAGOA NOVA";2186;2747;3682
"240660 LAGOA SALGADA";1269;1624;2087
"240670 LAJES";1955;2383;2921
"240680 LAJES PINTADAS";992;1089;1314
"240690 LUCRECIA";611;783;1061
"240700 LUIS GOMES";2317;2107;2600
"240710 MACAIBA";9353;13106;19463
"240720 MACAU";6096;6770;8522
"240725 MAJOR SALES";-;707;1003
"240730 MARCELINO VIEIRA";1915;2053;2393
"240740 MARTINS";2727;1938;2403
"240750 MAXARANGUAPE";2636;1677;2595
"240760 MESSIAS TARGINO";695;871;1176
"240770 MONTANHAS";2112;2576;3095
"240780 MONTE ALEGRE";3351;4339;5711
"240790 MONTE DAS GAMELEIRAS";584;601;654
"240800 MOSSORO";41199;52121;73365
"240810 NATAL";134486;177783;235522
"240820 NISIA FLORESTA";3020;4359;6379
"240830 NOVA CRUZ";6539;7962;9786
"240840 OLHO-D'AGUA DO BORGES";1016;1147;1284
"240850 OURO BRANCO";1010;1204;1389
"240860 PARANA";679;807;1122
"240870 PARAU";838;984;1100
"240880 PARAZINHO";758;959;1215
"240890 PARELHAS";3868;4864;6067
"240895 RIO DO FOGO";-;2002;2568
"240910 PASSA E FICA";1460;1985;3053
"240920 PASSAGEM";551;672;843
"240930 PATU";2602;2864;3642
"240933 SANTA MARIA";-;924;1312
"240940 PAU DOS FERROS";4604;6301;8032
"240950 PEDRA GRANDE";740;871;903
"240960 PEDRA PRETA";573;647;662
"240970 PEDRO AVELINO";2283;1825;1991
"240980 PEDRO VELHO";2682;3147;3816
"240990 PENDENCIAS";2577;2923;3856
"241000 PILOES";466;720;960
"241010 POCO BRANCO";2100;2569;3359
"241020 PORTALEGRE";1406;1676;2130
"241025 PORTO DO MANGUE";-;1010;1441
